address,ip,port,protocol,anonymity,latency,ssl_supported,verified_exit,country_code,country_name,hosting,as_name,org,target_ok,target_latency
18.222.132.180:17973,18.222.132.180,17973,socks5,elite,0.273,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.95.63.11:42680,3.95.63.11,42680,socks5,elite,0.255,True,True,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
3.231.160.150:23826,3.231.160.150,23826,socks5,elite,0.274,True,False,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
18.191.250.90:8689,18.191.250.90,8689,socks5,elite,0.27,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.95.63.11:5555,3.95.63.11,5555,socks5,elite,0.266,True,True,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
18.188.53.175:26180,18.188.53.175,26180,socks5,elite,0.274,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.190.253.157:35658,18.190.253.157,35658,socks5,elite,0.274,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
52.207.237.127:32131,52.207.237.127,32131,socks5,elite,0.266,True,True,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
18.190.253.157:8117,18.190.253.157,8117,socks5,elite,0.278,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
52.207.237.127:10415,52.207.237.127,10415,socks5,elite,0.258,True,True,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
18.191.250.90:45053,18.191.250.90,45053,socks5,elite,0.274,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
52.207.237.127:47151,52.207.237.127,47151,socks5,elite,0.26,True,True,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
52.207.237.127:12207,52.207.237.127,12207,socks5,elite,0.267,True,True,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
18.190.253.157:7347,18.190.253.157,7347,socks5,elite,0.277,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.191.191.74:48822,18.191.191.74,48822,socks5,elite,0.273,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
52.207.237.127:24374,52.207.237.127,24374,socks5,elite,0.267,True,True,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
52.207.237.127:22604,52.207.237.127,22604,socks5,elite,0.268,True,True,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
18.188.53.175:8782,18.188.53.175,8782,socks5,elite,0.274,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.188.53.175:7919,18.188.53.175,7919,socks5,elite,0.274,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.188.168.99:8007,18.188.168.99,8007,socks5,elite,0.272,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.190.253.157:1111,18.190.253.157,1111,socks5,elite,0.275,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.188.168.99:51551,18.188.168.99,51551,socks5,elite,0.248,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.222.132.180:17132,18.222.132.180,17132,socks5,elite,0.273,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.190.253.157:13061,18.190.253.157,13061,socks5,elite,0.274,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.191.191.74:14624,18.191.191.74,14624,socks5,elite,0.271,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.191.191.74:33217,18.191.191.74,33217,socks5,elite,0.269,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.191.191.74:37284,18.191.191.74,37284,socks5,elite,0.271,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.191.191.74:33364,18.191.191.74,33364,socks5,elite,0.272,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.222.132.180:9856,18.222.132.180,9856,socks5,elite,0.273,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.191.191.74:29833,18.191.191.74,29833,socks5,elite,0.27,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.222.132.180:42795,18.222.132.180,42795,socks5,elite,0.273,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.54.146:48916,3.19.54.146,48916,socks5,elite,0.269,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.95.63.11:56589,3.95.63.11,56589,socks5,elite,0.272,True,True,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
3.95.63.11:53281,3.95.63.11,53281,socks5,elite,0.273,True,True,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
3.19.213.118:7080,3.19.213.118,7080,socks5,elite,0.273,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.191.191.74:43049,18.191.191.74,43049,socks5,elite,0.274,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.191.191.74:17888,18.191.191.74,17888,socks5,elite,0.273,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.191.191.74:5234,18.191.191.74,5234,socks5,elite,0.273,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.213.118:8382,3.19.213.118,8382,socks5,elite,0.276,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
45.32.160.61:1088,45.32.160.61,1088,socks5,elite,0.183,True,True,US,United States,datacenter,"AS20473 The Constant Company, LLC","Vultr Holdings, LLC",False,0.0
3.21.167.30:1080,3.21.167.30,1080,socks5,elite,0.27,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.21.167.30:3128,3.21.167.30,3128,socks5,elite,0.27,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.134.245.77:14008,3.134.245.77,14008,socks5,elite,0.277,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.213.118:3131,3.19.213.118,3131,socks5,elite,0.274,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.54.146:39277,3.19.54.146,39277,socks5,elite,0.269,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.188.168.99:19289,18.188.168.99,19289,socks5,elite,0.269,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.188.168.99:47416,18.188.168.99,47416,socks5,elite,0.274,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.54.146:8865,3.19.54.146,8865,socks5,elite,0.269,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
18.188.168.99:51689,18.188.168.99,51689,socks5,elite,0.274,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.54.146:27803,3.19.54.146,27803,socks5,elite,0.27,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.54.146:2080,3.19.54.146,2080,socks5,elite,0.274,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.54.146:57231,3.19.54.146,57231,socks5,elite,0.27,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.54.146:15214,3.19.54.146,15214,socks5,elite,0.276,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.213.118:8880,3.19.213.118,8880,socks5,elite,0.276,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.213.118:34068,3.19.213.118,34068,socks5,elite,0.274,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.213.118:9880,3.19.213.118,9880,socks5,elite,0.276,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.19.213.118:17702,3.19.213.118,17702,socks5,elite,0.275,True,True,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
16.174.6.134:3128,16.174.6.134,3128,socks5,elite,0.277,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
3.134.245.77:39076,3.134.245.77,39076,socks5,elite,0.278,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.134.245.77:8998,3.134.245.77,8998,socks5,elite,0.299,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.134.245.77:8091,3.134.245.77,8091,socks5,elite,0.276,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.134.245.77:6172,3.134.245.77,6172,socks5,elite,0.297,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.134.245.77:56546,3.134.245.77,56546,socks5,elite,0.296,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
3.134.245.77:3629,3.134.245.77,3629,socks5,elite,0.276,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
98.94.14.234:15553,98.94.14.234,15553,socks5,elite,0.281,True,True,US,United States,datacenter,"AS14618 Amazon.com, Inc.",AWS EC2 (us-east-1),False,0.0
3.96.59.229:8079,3.96.59.229,8079,socks5,elite,0.289,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
3.134.245.77:22839,3.134.245.77,22839,socks5,elite,0.31,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
15.223.218.32:41646,15.223.218.32,41646,socks5,elite,0.293,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
16.174.124.173:26548,16.174.124.173,26548,socks5,elite,0.296,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
3.96.59.229:56811,3.96.59.229,56811,socks5,elite,0.295,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
16.174.124.173:9570,16.174.124.173,9570,socks5,elite,0.296,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
15.223.218.32:8787,15.223.218.32,8787,socks5,elite,0.284,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
3.96.59.229:11368,3.96.59.229,11368,socks5,elite,0.296,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
16.174.124.173:8213,16.174.124.173,8213,socks5,elite,0.291,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.177.104.199:40298,40.177.104.199,40298,socks5,elite,0.287,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
15.223.218.32:58543,15.223.218.32,58543,socks5,elite,0.292,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
16.174.6.134:1080,16.174.6.134,1080,socks5,elite,0.287,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.176.175.23:8010,40.176.175.23,8010,socks5,elite,0.287,True,True,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
15.223.218.32:8818,15.223.218.32,8818,socks5,elite,0.295,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
40.177.104.199:5705,40.177.104.199,5705,socks5,elite,0.289,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.176.90.140:1111,40.176.90.140,1111,socks5,elite,0.289,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.176.90.140:53353,40.176.90.140,53353,socks5,elite,0.289,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
56.112.77.131:45537,56.112.77.131,45537,socks5,elite,0.316,True,True,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
16.174.124.173:9002,16.174.124.173,9002,socks5,elite,0.293,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
16.174.124.173:2020,16.174.124.173,2020,socks5,elite,0.292,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
15.223.218.32:2055,15.223.218.32,2055,socks5,elite,0.318,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
15.223.218.32:35690,15.223.218.32,35690,socks5,elite,0.318,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
40.176.90.140:29470,40.176.90.140,29470,socks5,elite,0.313,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.176.90.140:43810,40.176.90.140,43810,socks5,elite,0.314,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
16.174.124.173:32110,16.174.124.173,32110,socks5,elite,0.318,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
16.174.83.123:3128,16.174.83.123,3128,socks5,elite,0.317,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.176.175.23:20224,40.176.175.23,20224,socks5,elite,0.315,True,True,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.177.99.164:36433,40.177.99.164,36433,socks5,elite,0.323,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.176.90.140:29771,40.176.90.140,29771,socks5,elite,0.314,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.176.90.140:48402,40.176.90.140,48402,socks5,elite,0.314,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.176.175.23:1084,40.176.175.23,1084,socks5,elite,0.324,True,True,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
34.44.49.215:80,34.44.49.215,80,http,elite,0.324,False,True,US,United States,datacenter,AS396982 Google LLC,Google Cloud (us-central1),False,0.0
35.182.12.78:5553,35.182.12.78,5553,socks5,elite,0.319,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
40.177.99.164:8298,40.177.99.164,8298,socks5,elite,0.317,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.176.175.23:34130,40.176.175.23,34130,socks5,elite,0.317,True,True,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
35.183.29.62:1234,35.183.29.62,1234,socks5,elite,0.316,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
40.176.90.140:11111,40.176.90.140,11111,socks5,elite,0.323,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.176.90.140:59856,40.176.90.140,59856,socks5,elite,0.324,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
16.54.225.12:8181,16.54.225.12,8181,socks5,elite,0.321,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
40.176.90.140:3629,40.176.90.140,3629,socks5,elite,0.323,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.176.175.23:25367,40.176.175.23,25367,socks5,elite,0.324,True,True,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
12.50.107.219:80,12.50.107.219,80,http,elite,0.335,False,True,US,United States,residential,"AS7018 AT&T Enterprises, LLC",Loxahatchee - Tequesta,False,0.0
35.183.29.62:8998,35.183.29.62,8998,socks5,elite,0.313,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
12.50.107.217:80,12.50.107.217,80,http,elite,0.347,False,True,US,United States,residential,"AS7018 AT&T Enterprises, LLC",Loxahatchee - Tequesta,False,0.0
16.174.78.75:45182,16.174.78.75,45182,socks5,elite,0.315,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
16.174.78.75:14883,16.174.78.75,14883,socks5,elite,0.305,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
16.174.78.75:1234,16.174.78.75,1234,socks5,elite,0.312,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
12.50.107.220:80,12.50.107.220,80,http,elite,0.335,False,True,US,United States,residential,"AS7018 AT&T Enterprises, LLC",Loxahatchee - Tequesta,False,0.0
16.174.78.75:18673,16.174.78.75,18673,socks5,elite,0.308,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
16.174.78.75:54745,16.174.78.75,54745,socks5,elite,0.305,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
40.177.99.164:39723,40.177.99.164,39723,socks5,elite,0.323,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-west-1),False,0.0
16.54.225.12:31219,16.54.225.12,31219,socks5,elite,0.318,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
12.50.107.222:80,12.50.107.222,80,http,elite,0.347,False,True,US,United States,residential,"AS7018 AT&T Enterprises, LLC",Loxahatchee - Tequesta,False,0.0
16.52.81.236:9898,16.52.81.236,9898,socks5,elite,0.318,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
35.182.12.78:9002,35.182.12.78,9002,socks5,elite,0.319,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
16.54.225.12:5678,16.54.225.12,5678,socks5,elite,0.319,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
35.182.12.78:3001,35.182.12.78,3001,socks5,elite,0.32,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
35.183.29.62:30317,35.183.29.62,30317,socks5,elite,0.319,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
16.52.81.236:30468,16.52.81.236,30468,socks5,elite,0.326,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
35.182.12.78:16620,35.182.12.78,16620,socks5,elite,0.319,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
16.54.225.12:8818,16.54.225.12,8818,socks5,elite,0.319,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
3.99.158.157:15980,3.99.158.157,15980,socks5,elite,0.318,True,True,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
3.99.158.157:48655,3.99.158.157,48655,socks5,elite,0.322,True,True,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
35.182.12.78:8118,35.182.12.78,8118,socks5,elite,0.313,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
35.183.29.62:24659,35.183.29.62,24659,socks5,elite,0.317,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
16.52.81.236:18281,16.52.81.236,18281,socks5,elite,0.321,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
16.52.81.236:47416,16.52.81.236,47416,socks5,elite,0.32,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
35.182.12.78:7774,35.182.12.78,7774,socks5,elite,0.323,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
